lnpsi,-3.783706306306308
transformed_nu,1.0052698198198204
lnsigma,-0.7702405405405408
lngl,0.9670981981981978
I_drf_boro1_coeff,0.02324324324324324
I_drf_boro2_coeff,0.0922752252252252
I_drf_boro3_coeff,-0.023959459459459466
I_drf_boro4_coeff,0.1512112612612612
I_drf_dow1_coeff,-0.016747747747747743
I_drf_dow2_coeff,0.08220855855855856
I_drf_dow3_coeff,0.08819414414414413
I_drf_dow4_coeff,0.08497612612612614
I_drf_dow5_coeff,0.08014279279279285
I_drf_dow6_coeff,0.07976306306306308
I_drf_hr1_coeff,0.16185495495495497
I_drf_hr10_coeff,-0.2753072072072072
I_drf_hr11_coeff,-0.2834270270270271
I_drf_hr12_coeff,-0.280490990990991
I_drf_hr13_coeff,-0.24448243243243242
I_drf_hr14_coeff,-0.18021531531531518
I_drf_hr15_coeff,-0.03549864864864865
I_drf_hr16_coeff,0.17406216216216214
I_drf_hr17_coeff,0.4809558558558557
I_drf_hr18_coeff,0.3076855855855856
I_drf_hr19_coeff,-0.0071923423423423455
I_drf_hr2_coeff,0.2570756756756756
I_drf_hr20_coeff,-0.09500315315315315
I_drf_hr21_coeff,-0.16555810810810798
I_drf_hr22_coeff,-0.19651711711711717
I_drf_hr23_coeff,-0.15597162162162162
I_drf_hr3_coeff,0.26836756756756763
I_drf_hr4_coeff,0.2591684684684686
I_drf_hr5_coeff,0.3701279279279278
I_drf_hr6_coeff,0.3769644144144146
I_drf_hr7_coeff,0.19206171171171169
I_drf_hr8_coeff,-0.0768990990990991
I_drf_hr9_coeff,-0.25285720720720734
constant,-0.8044279279279282
